823,3458A,2022-01-07_17:25:24,1.0000020460,22.34,37.83
824,3457A,2022-01-07_17:25:24,1.0000053000,22.34,37.83
825,3458A,2022-01-07_17:25:25,1.0000021040,22.31,37.83
826,3457A,2022-01-07_17:25:25,1.0000052000,22.31,37.83
827,3458A,2022-01-07_17:25:28,1.0000021920,22.32,37.83
828,3457A,2022-01-07_17:25:28,1.0000050000,22.32,37.83
829,3458A,2022-01-07_17:25:30,1.0000022510,22.28,37.84
830,3457A,2022-01-07_17:25:30,1.0000048000,22.28,37.84
831,3458A,2022-01-07_17:25:32,1.0000025430,22.31,37.83
832,3457A,2022-01-07_17:25:32,1.0000054000,22.31,37.83
833,3458A,2022-01-07_17:25:33,1.0000027920,22.35,37.83
834,3457A,2022-01-07_17:25:33,1.0000052000,22.35,37.83
835,3458A,2022-01-07_17:25:36,1.0000023970,22.34,37.84
836,3457A,2022-01-07_17:25:36,1.0000059000,22.34,37.84
837,3458A,2022-01-07_17:25:38,1.0000019580,22.34,37.80
838,3457A,2022-01-07_17:25:38,1.0000045000,22.34,37.80
839,3458A,2022-01-07_17:25:39,1.0000021630,22.32,37.84
840,3457A,2022-01-07_17:25:39,1.0000050000,22.32,37.84
841,3458A,2022-01-07_17:25:42,1.0000025580,22.32,37.87
842,3457A,2022-01-07_17:25:42,1.0000055000,22.32,37.87
843,3458A,2022-01-07_17:25:44,1.0000023390,22.31,37.87
844,3457A,2022-01-07_17:25:44,1.0000046000,22.31,37.87
845,3458A,2022-01-07_17:25:46,1.0000026600,22.31,37.91
846,3457A,2022-01-07_17:25:46,1.0000052000,22.31,37.91
847,3458A,2022-01-07_17:25:47,1.0000025290,22.32,37.92
848,3457A,2022-01-07_17:25:47,1.0000060000,22.32,37.92
849,3458A,2022-01-07_17:25:50,1.0000021920,22.32,37.99
850,3457A,2022-01-07_17:25:50,1.0000046000,22.32,37.99
851,3458A,2022-01-07_17:25:52,1.0000028940,22.34,37.95
852,3457A,2022-01-07_17:25:52,1.0000053000,22.34,37.95
853,3458A,2022-01-07_17:25:54,1.0000021040,22.34,37.99
854,3457A,2022-01-07_17:25:54,1.0000054000,22.34,37.99
855,3458A,2022-01-07_17:25:55,1.0000023970,22.34,37.99
856,3457A,2022-01-07_17:25:55,1.0000046000,22.34,37.99
857,3458A,2022-01-07_17:25:58,1.0000023680,22.35,38.01
858,3457A,2022-01-07_17:25:58,1.0000052000,22.35,38.01
859,3458A,2022-01-07_17:26:00,1.0000022070,22.35,38.03
860,3457A,2022-01-07_17:26:00,1.0000040000,22.35,38.03
861,3458A,2022-01-07_17:26:02,1.0000021190,22.34,38.05
862,3457A,2022-01-07_17:26:02,1.0000041000,22.34,38.05
863,3458A,2022-01-07_17:26:04,1.0000030550,22.37,38.07
864,3457A,2022-01-07_17:26:04,1.0000043000,22.37,38.07
865,3458A,2022-01-07_17:26:06,1.0000016950,22.37,38.08
866,3457A,2022-01-07_17:26:06,1.0000063000,22.37,38.08
867,3458A,2022-01-07_17:26:08,1.0000027770,22.35,38.12
868,3457A,2022-01-07_17:26:08,1.0000055000,22.35,38.12
869,3458A,2022-01-07_17:26:09,1.0000022070,22.38,38.06
870,3457A,2022-01-07_17:26:09,1.0000045000,22.38,38.06
871,3458A,2022-01-07_17:26:12,1.0000023970,22.35,38.07
872,3457A,2022-01-07_17:26:12,1.0000049000,22.35,38.07
873,3458A,2022-01-07_17:26:14,1.0000018700,22.37,38.11
874,3457A,2022-01-07_17:26:14,1.0000046000,22.37,38.11
875,3458A,2022-01-07_17:26:15,1.0000024260,22.37,38.10
876,3457A,2022-01-07_17:26:15,1.0000040000,22.37,38.10
877,3458A,2022-01-07_17:26:18,1.0000028510,22.38,38.10
878,3457A,2022-01-07_17:26:18,1.0000050000,22.38,38.10
879,3458A,2022-01-07_17:26:20,1.0000024410,22.4,38.10
880,3457A,2022-01-07_17:26:20,1.0000064000,22.4,38.10
881,3458A,2022-01-07_17:26:22,1.0000022950,22.38,38.08
882,3457A,2022-01-07_17:26:22,1.0000046000,22.38,38.08
883,3458A,2022-01-07_17:26:23,1.0000023240,22.38,38.06
884,3457A,2022-01-07_17:26:23,1.0000058000,22.38,38.06
885,3458A,2022-01-07_17:26:26,1.0000024410,22.41,38.12
886,3457A,2022-01-07_17:26:26,1.0000056000,22.41,38.12
887,3458A,2022-01-07_17:26:28,1.0000023820,22.4,38.14
888,3457A,2022-01-07_17:26:28,1.0000046000,22.4,38.14
889,3458A,2022-01-07_17:26:29,1.0000024700,22.37,38.08
890,3457A,2022-01-07_17:26:29,1.0000048000,22.37,38.08
891,3458A,2022-01-07_17:26:32,1.0000021630,22.35,38.11
892,3457A,2022-01-07_17:26:32,1.0000061000,22.35,38.11
893,3458A,2022-01-07_17:26:34,1.0000024410,22.4,38.10
894,3457A,2022-01-07_17:26:34,1.0000050000,22.4,38.10
895,3458A,2022-01-07_17:26:36,1.0000024260,22.4,38.03
896,3457A,2022-01-07_17:26:36,1.0000052000,22.4,38.03
897,3458A,2022-01-07_17:26:37,1.0000027040,22.37,38.01
898,3457A,2022-01-07_17:26:37,1.0000052000,22.37,38.01
899,3458A,2022-01-07_17:26:40,1.0000024990,22.35,38.08
900,3457A,2022-01-07_17:26:40,1.0000050000,22.35,38.08
901,3458A,2022-01-07_17:26:42,1.0000023390,22.35,38.09
902,3457A,2022-01-07_17:26:42,1.0000050000,22.35,38.09
903,3458A,2022-01-07_17:26:43,1.0000025730,22.35,38.12
904,3457A,2022-01-07_17:26:43,1.0000049000,22.35,38.12
905,3458A,2022-01-07_17:26:46,1.0000022650,22.35,38.18
906,3457A,2022-01-07_17:26:46,1.0000059000,22.35,38.18
907,3458A,2022-01-07_17:26:48,1.0000024990,22.35,38.23
908,3457A,2022-01-07_17:26:48,1.0000054000,22.35,38.23
909,3458A,2022-01-07_17:26:50,1.0000024560,22.35,38.28
910,3457A,2022-01-07_17:26:50,1.0000050000,22.35,38.28
911,3458A,2022-01-07_17:26:51,1.0000025430,22.31,38.26
912,3457A,2022-01-07_17:26:51,1.0000051000,22.31,38.26
913,3458A,2022-01-07_17:26:54,1.0000026900,22.34,38.32
914,3457A,2022-01-07_17:26:54,1.0000058000,22.34,38.32
915,3458A,2022-01-07_17:26:56,1.0000022070,22.31,38.29
916,3457A,2022-01-07_17:26:56,1.0000047000,22.31,38.29
917,3458A,2022-01-07_17:26:57,1.0000022070,22.32,38.29
918,3457A,2022-01-07_17:26:57,1.0000051000,22.32,38.29
919,3458A,2022-01-07_17:27:00,1.0000022650,22.32,38.20
920,3457A,2022-01-07_17:27:00,1.0000047000,22.32,38.20
921,3458A,2022-01-07_17:27:02,1.0000022210,22.34,38.25
922,3457A,2022-01-07_17:27:02,1.0000048000,22.34,38.25
923,3458A,2022-01-07_17:27:04,1.0000028210,22.34,38.24
924,3457A,2022-01-07_17:27:04,1.0000036000,22.34,38.24
925,3458A,2022-01-07_17:27:05,1.0000019000,22.32,38.20
926,3457A,2022-01-07_17:27:05,1.0000052000,22.32,38.20
927,3458A,2022-01-07_17:27:08,1.0000023390,22.35,38.18
928,3457A,2022-01-07_17:27:08,1.0000051000,22.35,38.18
929,3458A,2022-01-07_17:27:10,1.0000024410,22.34,38.24
930,3457A,2022-01-07_17:27:10,1.0000050000,22.34,38.24
931,3458A,2022-01-07_17:27:12,1.0000025730,22.32,38.24
932,3457A,2022-01-07_17:27:12,1.0000048000,22.32,38.24
933,3458A,2022-01-07_17:27:14,1.0000025290,22.34,38.21
934,3457A,2022-01-07_17:27:14,1.0000053000,22.34,38.21
935,3458A,2022-01-07_17:27:16,1.0000022950,22.35,38.18
936,3457A,2022-01-07_17:27:16,1.0000052000,22.35,38.18
937,3458A,2022-01-07_17:27:18,1.0000022950,22.34,38.16
938,3457A,2022-01-07_17:27:18,1.0000045000,22.34,38.16
939,3458A,2022-01-07_17:27:19,1.0000025430,22.31,38.12
940,3457A,2022-01-07_17:27:19,1.0000060000,22.31,38.12
941,3458A,2022-01-07_17:27:22,1.0000022210,22.34,38.14
942,3457A,2022-01-07_17:27:22,1.0000055000,22.34,38.14
943,3458A,2022-01-07_17:27:24,1.0000025870,22.34,38.11
944,3457A,2022-01-07_17:27:24,1.0000047000,22.34,38.11
945,3458A,2022-01-07_17:27:25,1.0000026160,22.38,38.10
946,3457A,2022-01-07_17:27:25,1.0000050000,22.38,38.10
947,3458A,2022-01-07_17:27:28,1.0000025430,22.37,38.12
948,3457A,2022-01-07_17:27:28,1.0000051000,22.37,38.12
949,3458A,2022-01-07_17:27:30,1.0000026310,22.35,38.12
950,3457A,2022-01-07_17:27:30,1.0000060000,22.35,38.12
951,3458A,2022-01-07_17:27:32,1.0000027920,22.35,38.14
952,3457A,2022-01-07_17:27:32,1.0000055000,22.35,38.14
953,3458A,2022-01-07_17:27:33,1.0000024120,22.37,38.11
954,3457A,2022-01-07_17:27:33,1.0000055000,22.37,38.11
955,3458A,2022-01-07_17:27:36,1.0000022650,22.37,38.18
956,3457A,2022-01-07_17:27:36,1.0000046000,22.37,38.18
957,3458A,2022-01-07_17:27:38,1.0000022510,22.35,38.22
958,3457A,2022-01-07_17:27:38,1.0000051000,22.35,38.22
959,3458A,2022-01-07_17:27:39,1.0000029240,22.35,38.19
960,3457A,2022-01-07_17:27:39,1.0000053000,22.35,38.19
961,3458A,2022-01-07_17:27:41,1.0000023820,22.37,38.18
962,3457A,2022-01-07_17:27:41,1.0000054000,22.37,38.18
963,3458A,2022-01-07_17:27:44,1.0000027190,22.35,38.18
964,3457A,2022-01-07_17:27:44,1.0000053000,22.35,38.18
965,3458A,2022-01-07_17:27:46,1.0000025290,22.37,38.18
966,3457A,2022-01-07_17:27:46,1.0000047000,22.37,38.18
967,3458A,2022-01-07_17:27:48,1.0000021780,22.37,38.16
968,3457A,2022-01-07_17:27:48,1.0000052000,22.37,38.16
969,3458A,2022-01-07_17:27:49,1.0000023530,22.35,38.14
970,3457A,2022-01-07_17:27:49,1.0000053000,22.35,38.14
971,3458A,2022-01-07_17:27:52,1.0000022360,22.35,38.15
972,3457A,2022-01-07_17:27:52,1.0000053000,22.35,38.15
973,3458A,2022-01-07_17:27:54,1.0000020750,22.37,38.14
974,3457A,2022-01-07_17:27:54,1.0000049000,22.37,38.14
975,3458A,2022-01-07_17:27:55,1.0000023820,22.35,38.12
976,3457A,2022-01-07_17:27:55,1.0000052000,22.35,38.12
977,3458A,2022-01-07_17:27:58,1.0000026460,22.35,38.15
978,3457A,2022-01-07_17:27:58,1.0000052000,22.35,38.15
979,3458A,2022-01-07_17:28:00,1.0000025430,22.35,38.16
980,3457A,2022-01-07_17:28:00,1.0000054000,22.35,38.16
981,3458A,2022-01-07_17:28:02,1.0000027040,22.35,38.24
982,3457A,2022-01-07_17:28:02,1.0000049000,22.35,38.24
983,3458A,2022-01-07_17:28:03,1.0000023240,22.37,38.24
984,3457A,2022-01-07_17:28:03,1.0000054000,22.37,38.24
985,3458A,2022-01-07_17:28:06,1.0000023820,22.38,38.26
986,3457A,2022-01-07_17:28:06,1.0000052000,22.38,38.26
987,3458A,2022-01-07_17:28:08,1.0000022070,22.37,38.22
988,3457A,2022-01-07_17:28:08,1.0000053000,22.37,38.22
989,3458A,2022-01-07_17:28:09,1.0000024560,22.35,38.20
990,3457A,2022-01-07_17:28:09,1.0000050000,22.35,38.20
991,3458A,2022-01-07_17:28:12,1.0000022650,22.38,38.23
992,3457A,2022-01-07_17:28:12,1.0000048000,22.38,38.23
993,3458A,2022-01-07_17:28:14,1.0000023970,22.37,38.26
994,3457A,2022-01-07_17:28:14,1.0000049000,22.37,38.26
995,3458A,2022-01-07_17:28:16,1.0000024120,22.4,38.32
996,3457A,2022-01-07_17:28:16,1.0000053000,22.4,38.32
997,3458A,2022-01-07_17:28:17,1.0000024700,22.4,38.25
998,3457A,2022-01-07_17:28:17,1.0000051000,22.4,38.25
999,3458A,2022-01-07_17:28:20,1.0000023680,22.38,38.22
1000,3457A,2022-01-07_17:28:20,1.0000050000,22.38,38.22
1001,3458A,2022-01-07_17:28:22,1.0000024700,22.38,38.18
1002,3457A,2022-01-07_17:28:22,1.0000051000,22.38,38.18
1003,3458A,2022-01-07_17:28:23,1.0000026310,22.38,38.19
1004,3457A,2022-01-07_17:28:23,1.0000053000,22.38,38.19
1005,3458A,2022-01-07_17:28:26,1.0000026020,22.41,38.19
1006,3457A,2022-01-07_17:28:26,1.0000063000,22.41,38.19
1007,3458A,2022-01-07_17:28:28,1.0000026900,22.4,38.13
1008,3457A,2022-01-07_17:28:28,1.0000045000,22.4,38.13
1009,3458A,2022-01-07_17:28:30,1.0000028360,22.38,38.14
1010,3457A,2022-01-07_17:28:30,1.0000051000,22.38,38.14
1011,3458A,2022-01-07_17:28:31,1.0000025580,22.4,38.10
1012,3457A,2022-01-07_17:28:31,1.0000053000,22.4,38.10
1013,3458A,2022-01-07_17:28:34,1.0000024700,22.4,38.10
1014,3457A,2022-01-07_17:28:34,1.0000050000,22.4,38.10
1015,3458A,2022-01-07_17:28:36,1.0000028800,22.41,38.06
1016,3457A,2022-01-07_17:28:36,1.0000047000,22.41,38.06
1017,3458A,2022-01-07_17:28:37,1.0000021190,22.42,38.09
1018,3457A,2022-01-07_17:28:37,1.0000051000,22.42,38.09
1019,3458A,2022-01-07_17:28:40,1.0000023820,22.42,38.05
1020,3457A,2022-01-07_17:28:40,1.0000049000,22.42,38.05
1021,3458A,2022-01-07_17:28:42,1.0000027630,22.45,38.05
1022,3457A,2022-01-07_17:28:42,1.0000062000,22.45,38.05
1023,3458A,2022-01-07_17:28:44,1.0000030550,22.41,38.01
1024,3457A,2022-01-07_17:28:44,1.0000048000,22.41,38.01
1025,3458A,2022-01-07_17:28:45,1.0000027920,22.41,38.03
1026,3457A,2022-01-07_17:28:45,1.0000052000,22.41,38.03
1027,3458A,2022-01-07_17:28:48,1.0000024560,22.41,38.09
1028,3457A,2022-01-07_17:28:48,1.0000052000,22.41,38.09
1029,3458A,2022-01-07_17:28:50,1.0000027480,22.42,38.04
1030,3457A,2022-01-07_17:28:50,1.0000051000,22.42,38.04
1031,3458A,2022-01-07_17:28:51,1.0000023240,22.41,38.06
1032,3457A,2022-01-07_17:28:51,1.0000048000,22.41,38.06
1033,3458A,2022-01-07_17:28:54,1.0000024560,22.41,38.08
1034,3457A,2022-01-07_17:28:54,1.0000047000,22.41,38.08
1035,3458A,2022-01-07_17:28:56,1.0000024850,22.38,38.08
1036,3457A,2022-01-07_17:28:56,1.0000054000,22.38,38.08
1037,3458A,2022-01-07_17:28:58,1.0000023680,22.4,38.09
1038,3457A,2022-01-07_17:28:58,1.0000049000,22.4,38.09
1039,3458A,2022-01-07_17:28:59,1.0000021480,22.41,38.08
1040,3457A,2022-01-07_17:28:59,1.0000045000,22.41,38.08
1041,3458A,2022-01-07_17:29:02,1.0000026750,22.44,38.08
1042,3457A,2022-01-07_17:29:02,1.0000059000,22.44,38.08
1043,3458A,2022-01-07_17:29:04,1.0000021480,22.42,38.06
1044,3457A,2022-01-07_17:29:04,1.0000046000,22.42,38.06
1045,3458A,2022-01-07_17:29:05,1.0000024990,22.41,38.05
1046,3457A,2022-01-07_17:29:05,1.0000048000,22.41,38.05
1047,3458A,2022-01-07_17:29:08,1.0000027040,22.44,38.02
1048,3457A,2022-01-07_17:29:08,1.0000053000,22.44,38.02
1049,3458A,2022-01-07_17:29:10,1.0000023240,22.44,38.02
1050,3457A,2022-01-07_17:29:10,1.0000048000,22.44,38.02
1051,3458A,2022-01-07_17:29:12,1.0000025290,22.42,38.01
1052,3457A,2022-01-07_17:29:12,1.0000049000,22.42,38.01
1053,3458A,2022-01-07_17:29:13,1.0000030410,22.44,38.01
1054,3457A,2022-01-07_17:29:13,1.0000046000,22.44,38.01
1055,3458A,2022-01-07_17:29:16,1.0000024410,22.44,38.04
1056,3457A,2022-01-07_17:29:16,1.0000061000,22.44,38.04
1057,3458A,2022-01-07_17:29:18,1.0000021040,22.44,38.00
1058,3457A,2022-01-07_17:29:18,1.0000046000,22.44,38.00
1059,3458A,2022-01-07_17:29:19,1.0000027920,22.42,38.02
1060,3457A,2022-01-07_17:29:19,1.0000052000,22.42,38.02
1061,3458A,2022-01-07_17:29:22,1.0000026160,22.45,38.00
1062,3457A,2022-01-07_17:29:22,1.0000064000,22.45,38.00
1063,3458A,2022-01-07_17:29:24,1.0000028360,22.45,37.97
1064,3457A,2022-01-07_17:29:24,1.0000057000,22.45,37.97
1065,3458A,2022-01-07_17:29:26,1.0000024560,22.44,37.96
1066,3457A,2022-01-07_17:29:26,1.0000045000,22.44,37.96
1067,3458A,2022-01-07_17:29:27,1.0000024120,22.45,37.95
1068,3457A,2022-01-07_17:29:27,1.0000059000,22.45,37.95
1069,3458A,2022-01-07_17:29:30,1.0000022950,22.44,37.93
1070,3457A,2022-01-07_17:29:30,1.0000045000,22.44,37.93
1071,3458A,2022-01-07_17:29:32,1.0000026600,22.44,37.95
1072,3457A,2022-01-07_17:29:32,1.0000046000,22.44,37.95
1073,3458A,2022-01-07_17:29:33,1.0000026020,22.44,37.92
1074,3457A,2022-01-07_17:29:33,1.0000063000,22.44,37.92
1075,3458A,2022-01-07_17:29:36,1.0000024700,22.44,37.89
1076,3457A,2022-01-07_17:29:36,1.0000046000,22.44,37.89
1077,3458A,2022-01-07_17:29:38,1.0000019440,22.44,37.97
1078,3457A,2022-01-07_17:29:38,1.0000049000,22.44,37.97
1079,3458A,2022-01-07_17:29:40,1.0000027040,22.42,37.92
1080,3457A,2022-01-07_17:29:40,1.0000045000,22.42,37.92
1081,3458A,2022-01-07_17:29:41,1.0000024410,22.42,37.93
1082,3457A,2022-01-07_17:29:41,1.0000054000,22.42,37.93
1083,3458A,2022-01-07_17:29:44,1.0000018410,22.45,37.92
1084,3457A,2022-01-07_17:29:44,1.0000048000,22.45,37.92
1085,3458A,2022-01-07_17:29:46,1.0000025290,22.44,37.89
1086,3457A,2022-01-07_17:29:46,1.0000054000,22.44,37.89
1087,3458A,2022-01-07_17:29:47,1.0000023970,22.44,37.85
1088,3457A,2022-01-07_17:29:47,1.0000050000,22.44,37.85
1089,3458A,2022-01-07_17:29:49,1.0000020460,22.44,37.85
1090,3457A,2022-01-07_17:29:49,1.0000054000,22.44,37.85
1091,3458A,2022-01-07_17:29:52,1.0000022510,22.44,37.89
1092,3457A,2022-01-07_17:29:52,1.0000059000,22.44,37.89
1093,3458A,2022-01-07_17:29:54,1.0000023530,22.47,37.87
1094,3457A,2022-01-07_17:29:54,1.0000045000,22.47,37.87
1095,3458A,2022-01-07_17:29:56,1.0000028510,22.45,37.87
1096,3457A,2022-01-07_17:29:56,1.0000049000,22.45,37.87
1097,3458A,2022-01-07_17:29:57,1.0000024260,22.45,37.87
1098,3457A,2022-01-07_17:29:57,1.0000052000,22.45,37.87
1099,3458A,2022-01-07_17:30:00,1.0000028070,22.48,37.88
1100,3457A,2022-01-07_17:30:00,1.0000053000,22.48,37.88
1101,3458A,2022-01-07_17:30:02,1.0000020610,22.45,37.88
1102,3457A,2022-01-07_17:30:02,1.0000053000,22.45,37.88
1103,3458A,2022-01-07_17:30:04,1.0000029680,22.47,37.87
1104,3457A,2022-01-07_17:30:04,1.0000049000,22.47,37.87
1105,3458A,2022-01-07_17:30:05,1.0000022950,22.47,37.88
1106,3457A,2022-01-07_17:30:05,1.0000057000,22.47,37.88
1107,3458A,2022-01-07_17:30:08,1.0000024850,22.45,37.83
1108,3457A,2022-01-07_17:30:08,1.0000037000,22.45,37.83
1109,3458A,2022-01-07_17:30:10,1.0000028070,22.45,37.82
1110,3457A,2022-01-07_17:30:10,1.0000054000,22.45,37.82
1111,3458A,2022-01-07_17:30:11,1.0000029090,22.48,37.82
1112,3457A,2022-01-07_17:30:11,1.0000064000,22.48,37.82
1113,3458A,2022-01-07_17:30:14,1.0000027190,22.49,37.81
1114,3457A,2022-01-07_17:30:14,1.0000050000,22.49,37.81
1115,3458A,2022-01-07_17:30:16,1.0000019730,22.48,37.80
1116,3457A,2022-01-07_17:30:16,1.0000047000,22.48,37.80
1117,3458A,2022-01-07_17:30:18,1.0000026310,22.48,37.75
1118,3457A,2022-01-07_17:30:18,1.0000061000,22.48,37.75
1119,3458A,2022-01-07_17:30:19,1.0000023390,22.49,37.79
1120,3457A,2022-01-07_17:30:19,1.0000055000,22.49,37.79
1121,3458A,2022-01-07_17:30:22,1.0000025580,22.48,37.80
1122,3457A,2022-01-07_17:30:22,1.0000053000,22.48,37.80
1123,3458A,2022-01-07_17:30:24,1.0000023970,22.49,37.76
1124,3457A,2022-01-07_17:30:24,1.0000064000,22.49,37.76
1125,3458A,2022-01-07_17:30:26,1.0000020900,22.48,37.80
1126,3457A,2022-01-07_17:30:26,1.0000046000,22.48,37.80
1127,3458A,2022-01-07_17:30:27,1.0000018120,22.49,37.78
1128,3457A,2022-01-07_17:30:27,1.0000049000,22.49,37.78
1129,3458A,2022-01-07_17:30:30,1.0000028210,22.47,37.78
1130,3457A,2022-01-07_17:30:30,1.0000058000,22.47,37.78
1131,3458A,2022-01-07_17:30:32,1.0000022650,22.48,37.79
1132,3457A,2022-01-07_17:30:32,1.0000057000,22.48,37.79
1133,3458A,2022-01-07_17:30:34,1.0000026900,22.45,37.78
1134,3457A,2022-01-07_17:30:34,1.0000055000,22.45,37.78
1135,3458A,2022-01-07_17:30:36,1.0000025730,22.47,37.76
1136,3457A,2022-01-07_17:30:36,1.0000047000,22.47,37.76
1137,3458A,2022-01-07_17:30:38,1.0000023680,22.49,37.85
1138,3457A,2022-01-07_17:30:38,1.0000054000,22.49,37.85
1139,3458A,2022-01-07_17:30:40,1.0000026160,22.47,37.80
1140,3457A,2022-01-07_17:30:40,1.0000049000,22.47,37.80
1141,3458A,2022-01-07_17:30:41,1.0000020610,22.47,37.86
1142,3457A,2022-01-07_17:30:41,1.0000051000,22.47,37.86
1143,3458A,2022-01-07_17:30:44,1.0000019580,22.47,37.78
1144,3457A,2022-01-07_17:30:44,1.0000047000,22.47,37.78
1145,3458A,2022-01-07_17:30:46,1.0000026900,22.47,37.70
1146,3457A,2022-01-07_17:30:46,1.0000046000,22.47,37.70
1147,3458A,2022-01-07_17:30:48,1.0000021480,22.45,37.72
1148,3457A,2022-01-07_17:30:48,1.0000060000,22.45,37.72
1149,3458A,2022-01-07_17:30:50,1.0000019290,22.48,37.65
1150,3457A,2022-01-07_17:30:50,1.0000045000,22.48,37.65
1151,3458A,2022-01-07_17:30:52,1.0000016360,22.47,37.63
1152,3457A,2022-01-07_17:30:52,1.0000049000,22.47,37.63
1153,3458A,2022-01-07_17:30:54,1.0000022360,22.49,37.62
1154,3457A,2022-01-07_17:30:54,1.0000053000,22.49,37.62
1155,3458A,2022-01-07_17:30:56,1.0000021190,22.48,37.57
1156,3457A,2022-01-07_17:30:56,1.0000048000,22.48,37.57
1157,3458A,2022-01-07_17:30:58,1.0000013440,22.47,37.57
1158,3457A,2022-01-07_17:30:58,1.0000048000,22.47,37.57
1159,3458A,2022-01-07_17:31:00,1.0000025140,22.48,37.53
1160,3457A,2022-01-07_17:31:00,1.0000049000,22.48,37.53
1161,3458A,2022-01-07_17:31:02,1.0000026160,22.48,37.54
1162,3457A,2022-01-07_17:31:02,1.0000049000,22.48,37.54
1163,3458A,2022-01-07_17:31:04,1.0000025140,22.48,37.54
1164,3457A,2022-01-07_17:31:04,1.0000049000,22.48,37.54
1165,3458A,2022-01-07_17:31:06,1.0000024700,22.47,37.58
1166,3457A,2022-01-07_17:31:06,1.0000036000,22.47,37.58
1167,3458A,2022-01-07_17:31:08,1.0000020020,22.49,37.49
1168,3457A,2022-01-07_17:31:08,1.0000062000,22.49,37.49
1169,3458A,2022-01-07_17:31:10,1.0000024850,22.48,37.45
1170,3457A,2022-01-07_17:31:10,1.0000056000,22.48,37.45
1171,3458A,2022-01-07_17:31:12,1.0000024120,22.47,37.43
1172,3457A,2022-01-07_17:31:12,1.0000047000,22.47,37.43
1173,3458A,2022-01-07_17:31:14,1.0000026020,22.48,37.42
1174,3457A,2022-01-07_17:31:14,1.0000038000,22.48,37.42
1175,3458A,2022-01-07_17:31:16,1.0000025290,22.48,37.38
1176,3457A,2022-01-07_17:31:16,1.0000054000,22.48,37.38
1177,3458A,2022-01-07_17:31:18,1.0000025580,22.47,37.45
1178,3457A,2022-01-07_17:31:18,1.0000052000,22.47,37.45
1179,3458A,2022-01-07_17:31:20,1.0000018560,22.47,37.45
1180,3457A,2022-01-07_17:31:20,1.0000054000,22.47,37.45
1181,3458A,2022-01-07_17:31:22,1.0000020170,22.47,37.42
1182,3457A,2022-01-07_17:31:22,1.0000053000,22.47,37.42
1183,3458A,2022-01-07_17:31:24,1.0000024850,22.47,37.47
1184,3457A,2022-01-07_17:31:24,1.0000049000,22.47,37.47
1185,3458A,2022-01-07_17:31:26,1.0000025730,22.48,37.49
1186,3457A,2022-01-07_17:31:26,1.0000051000,22.48,37.49
1187,3458A,2022-01-07_17:31:28,1.0000016950,22.47,37.46
1188,3457A,2022-01-07_17:31:28,1.0000048000,22.47,37.46
1189,3458A,2022-01-07_17:31:30,1.0000021920,22.48,37.45
1190,3457A,2022-01-07_17:31:30,1.0000049000,22.48,37.45
1191,3458A,2022-01-07_17:31:32,1.0000015630,22.47,37.46
1192,3457A,2022-01-07_17:31:32,1.0000054000,22.47,37.46
1193,3458A,2022-01-07_17:31:33,1.0000019000,22.48,37.47
1194,3457A,2022-01-07_17:31:33,1.0000046000,22.48,37.47
1195,3458A,2022-01-07_17:31:36,1.0000021920,22.45,37.45
1196,3457A,2022-01-07_17:31:36,1.0000051000,22.45,37.45
1197,3458A,2022-01-07_17:31:38,1.0000020310,22.48,37.47
1198,3457A,2022-01-07_17:31:38,1.0000052000,22.48,37.47
1199,3458A,2022-01-07_17:31:40,1.0000020610,22.45,37.49
1200,3457A,2022-01-07_17:31:40,1.0000058000,22.45,37.49
1201,3458A,2022-01-07_17:31:42,1.0000022070,22.45,37.47
1202,3457A,2022-01-07_17:31:42,1.0000045000,22.45,37.47
1203,3458A,2022-01-07_17:31:44,1.0000024120,22.47,37.47
1204,3457A,2022-01-07_17:31:44,1.0000054000,22.47,37.47
1205,3458A,2022-01-07_17:31:46,1.0000023530,22.47,37.46
1206,3457A,2022-01-07_17:31:46,1.0000046000,22.47,37.46
1207,3458A,2022-01-07_17:31:48,1.0000023090,22.44,37.43
1208,3457A,2022-01-07_17:31:48,1.0000046000,22.44,37.43
1209,3458A,2022-01-07_17:31:50,1.0000025580,22.47,37.43
1210,3457A,2022-01-07_17:31:50,1.0000049000,22.47,37.43
1211,3458A,2022-01-07_17:31:52,1.0000026160,22.47,37.41
1212,3457A,2022-01-07_17:31:52,1.0000051000,22.47,37.41
1213,3458A,2022-01-07_17:31:54,1.0000025870,22.47,37.46
1214,3457A,2022-01-07_17:31:54,1.0000052000,22.47,37.46
1215,3458A,2022-01-07_17:31:56,1.0000021920,22.48,37.40
1216,3457A,2022-01-07_17:31:56,1.0000050000,22.48,37.40
1217,3458A,2022-01-07_17:31:58,1.0000024700,22.47,37.38
1218,3457A,2022-01-07_17:31:58,1.0000053000,22.47,37.38
1219,3458A,2022-01-07_17:32:00,1.0000020460,22.49,37.38
1220,3457A,2022-01-07_17:32:00,1.0000052000,22.49,37.38
1221,3458A,2022-01-07_17:32:02,1.0000022360,22.48,37.40
1222,3457A,2022-01-07_17:32:02,1.0000045000,22.48,37.40
1223,3458A,2022-01-07_17:32:04,1.0000024410,22.51,37.37
1224,3457A,2022-01-07_17:32:04,1.0000051000,22.51,37.37
1225,3458A,2022-01-07_17:32:06,1.0000027040,22.49,37.28
1226,3457A,2022-01-07_17:32:06,1.0000048000,22.49,37.28
1227,3458A,2022-01-07_17:32:08,1.0000028510,22.51,37.32
